user_id,customer_age,gender,married,has_children,home_city,home_country,home_airport,num_trips,num_sessions,user_start_date,user_end_date,active_presence_days,total_page_clicks,mean_clicks_per_session,average_session_time,cancelled_session_count,completed_flight_orders,completed_hotel_orders,aggregate_flight_spend,aggregate_hotel_spend,overall_transaction_value,avg_flight_price,avg_hotel_price,trip_revenue_avg,promo_booking_ratio,mean_savings_value,savings_per_kilometer,mean_seat_count,mean_room_quantity,avg_nights_booked,avg_flight_distance,avg_trip_timespan,booking_lead_interval,session_frequency,user_activity_lifespan,last_seen_date,conversion_ratio,total_flight_distance,total_checked_bags,checked_bag_usage_ratio,flight_hotel_mix_ratio,age_group,avg_total_sales,customer_value_per_trip,customer_value_per_session,avg_cust_lifespan,hotel_discount_proportion,flight_discount_proportion,avg_flight_discount_charges,avg_hotel_discount_charges,total_discount_proportion,avg_dollar_saved,avg_dollar_saved_per_km,booking_count,booking_rate,active_days,avg_page_clicks,avg_bags,cancellation_rate,num_flight_booked,num_hotel_booked,avg_num_seats,total_checked_bags,travel_lead_time,avg_cancel_lead_time,total_dist_flown,avg_dist_flown_incl,avg_hotel_stay,avg_hotel_rooms,avg_trip_duration,avg_session_duration,num_flights_discount_applied,num_hotel_discount_applied,num_flights_discount_offered,num_hotel_discount_offered,total_hotel_discount_charges,total_flight_discount_charges,discounted_booking_rate,avg_dist_flown,flight_to_hotel_booking_ratio,checked_bags_ratio,lifetime_customer_value,scaled_ads
229330,48.0,F,1,0,colorado springs,usa,COS,4,8,2023-01-21,2023-07-17,8,129,16.125,119.625,0,4,4,1548.11,4114.0,5662.11,193.51375,514.25,387.0275,0.125,0.0,0.0,1.75,1.75,2.0,1175.6900050298525,3.5,8.25,8,177,2023-07-17,0.5,4702.760020119415,1,0.25,1.0,Middle Aged,5662.11,1415.5275,707.76375,0.9833333333333333,0.125,0.0,,0.1,0.125,0.0,0.0,4,0.5,177.0,16.125,0.25,0.0,4,4,1.75,1,8.25,,4702.76002011941,587.845002514927,2.0,1.75,3.0,0 days 00:01:59.625000,0,0,0,1,0.0,0.0,0.0,1175.6900050298525,1.0,0,1391.935375,0.0
232647,19.0,F,0,0,birmingham,usa,BHM,2,8,2023-01-24,2023-06-02,8,100,12.5,93.875,0,1,1,237.1,2343.0,2580.1,29.6375,292.875,118.55,0.125,0.0,0.0,0.5,0.5,5.5,718.375509304335,3.0,8.0,8,129,2023-06-02,0.25,1436.751018608673,1,1.0,1.0,Student,2580.1,1290.05,322.5125,0.7166666666666667,0.0,0.125,0.1,,0.125,0.0,0.0,2,0.25,129.0,12.5,0.5,0.0,1,1,0.5,1,8.0,,1436.75101860867,179.593877326084,5.5,0.5,3.0,0 days 00:01:33.875000,0,0,1,0,0.0,0.0,0.0,1436.75101860867,1.0,1,924.5358333333334,0.0
249521,60.0,F,1,1,ottawa,canada,YOW,2,8,2023-02-06,2023-07-04,8,151,18.875,140.625,0,1,2,642.02,566.0,1208.02,80.2525,70.75,321.01,0.375,21.6,0.0,0.5,1.0,2.0,1869.794975640765,3.0,9.0,8,148,2023-07-04,0.25,3739.589951281529,1,1.0,0.5,Middle Aged,1208.02,604.01,151.0025,0.8222222222222222,0.375,0.125,0.2,0.13333333333333333,0.5,0.0,0.0,2,0.25,148.0,18.875,0.5,0.0,1,2,0.5,1,9.0,,3739.58995128153,467.448743910191,2.0,1.0,3.0,0 days 00:02:20.625000,0,1,1,2,21.6,0.0,0.5,3739.58995128153,0.5,1,496.63044444444444,0.0
252835,39.0,F,0,1,chicago,usa,ORD,5,8,2023-01-07,2023-07-10,8,117,14.625,108.25,0,5,4,1676.55,1702.0,3378.55,209.56875,212.75,335.31,0.25,60.915,0.006552680566457371,1.0,0.8,2.6,1859.239112366284,4.2,8.0,8,184,2023-07-10,0.625,9296.195561831419,3,0.6,1.25,Middle Aged,3378.55,675.71,422.31875,1.0222222222222221,0.125,0.125,0.3,0.05,0.25,7.614375,0.006552680566457371,5,0.625,183.0,14.625,0.6,0.0,5,4,1.0,3,8.0,,9296.19556183142,1162.02444522893,2.6,0.8,4.0,0 days 00:01:48.250000,1,0,0,1,0.0,60.915,0.2,1859.239112366284,1.25,0,690.7257777777778,0.05103978467091462
258451,24.0,F,0,0,miami,usa,OPF,1,8,2023-02-03,2023-06-17,8,167,20.875,219.875,1,0,0,0.0,4628.0,4628.0,0.0,578.5,0.0,0.25,0.0,,,2.0,26.0,0.0,,,8,134,2023-06-17,0.25,0.0,0,,0.5,Student,4628.0,4628.0,578.5,0.7444444444444445,0.125,0.25,0.15,,0.375,0.0,,1,0.125,133.0,20.875,0.0,1.0,0,1,0.0,0,,,0.0,0.0,26.0,2.0,0.0,0 days 00:03:39.875000,1,1,1,0,0.0,0.0,2.0,0.0,0.0,0,3445.288888888889,
276512,42.0,F,1,1,austin,usa,AUS,1,8,2023-01-14,2023-05-27,8,98,12.25,91.375,0,1,1,395.69,200.0,595.69,49.46125,25.0,395.69,0.375,0.0,0.0,1.0,1.0,2.0,2409.25328866237,3.0,10.0,8,133,2023-05-27,0.125,2409.253288662373,1,1.0,1.0,Middle Aged,595.69,595.69,74.46125,0.7388888888888889,0.25,0.25,0.125,0.125,0.5,0.0,0.0,1,0.125,132.0,12.25,1.0,0.0,1,1,1.0,1,10.0,,2409.25328866237,301.156661082797,2.0,1.0,3.0,0 days 00:01:31.375000,0,0,2,2,0.0,0.0,0.0,2409.25328866237,1.0,1,440.1487222222222,0.0
281952,38.0,F,0,0,louisville,usa,LOU,2,8,2023-01-28,2023-07-08,8,158,19.75,146.375,0,2,2,684.72,348.0,1032.72,85.59,43.5,342.36,0.125,26.7,0.0,1.0,1.0,1.5,1966.830571848115,2.0,8.0,8,161,2023-07-08,0.25,3933.6611436962294,3,1.5,1.0,Middle Aged,1032.72,516.36,129.09,0.8944444444444445,0.125,0.0,,0.15,0.125,0.0,0.0,2,0.25,161.0,19.75,1.5,0.0,2,2,1.0,3,8.0,,3933.66114369623,491.707642962029,1.5,1.0,2.0,0 days 00:02:26.375000,0,1,0,0,26.7,0.0,0.5,1966.830571848115,1.0,1,461.8553333333333,0.0
283325,52.0,F,1,0,dallas,usa,DAL,2,8,2023-01-28,2023-06-22,8,114,14.25,105.625,0,1,2,453.27,3411.0,3864.27,56.65875,426.375,226.635,0.375,45.327,0.015968966385238936,0.5,1.5,3.5,1419.2214732789,6.0,5.0,8,145,2023-06-22,0.25,2838.442946557796,0,0.0,0.5,Middle Aged,3864.27,1932.135,483.03375,0.8055555555555556,0.125,0.25,0.075,0.1,0.375,5.665875,0.015968966385238936,2,0.25,145.0,14.25,0.0,0.0,1,2,0.5,0,5.0,,2838.4429465578,354.805368319724,3.5,1.5,6.0,0 days 00:01:45.625000,1,0,1,1,0.0,45.327,0.5,2838.4429465578,0.5,0,1556.4420833333334,0.12438460832225759
290123,42.0,F,1,0,houston,usa,HOU,7,9,2023-01-26,2023-07-14,9,190,21.11111111111111,155.88888888888889,0,7,6,4796.11,5672.0,10468.11,532.9011111111112,630.2222222222222,685.1585714285715,0.0,0.0,0.0,1.5714285714285714,1.4285714285714286,2.5714285714285716,2533.3801973391855,2.6666666666666665,6.714285714285714,9,169,2023-07-14,0.7777777777777778,17733.661381374288,6,0.8571428571428571,1.1666666666666667,Middle Aged,10468.11,1495.4442857142858,1163.1233333333332,0.9388888888888889,0.0,0.0,,,0.0,0.0,0.0,7,0.7777777777777778,168.0,21.11111111111111,0.8571428571428571,0.0,7,6,1.5714285714285714,6,6.714285714285714,,17733.6613813743,1970.4068201527,2.5714285714285716,1.4285714285714286,2.0,0 days 00:02:35.888889,0,0,0,0,0.0,0.0,0.0,2533.3801973391855,1.1666666666666667,0,1404.0560238095238,0.0
297546,52.0,F,1,0,new york,usa,JFK,5,8,2023-01-16,2023-07-07,8,207,25.875,192.875,0,4,5,1660.72,4034.0,5694.72,207.59,504.25,332.144,0.125,78.0,0.0,1.2,1.4,5.8,1418.189667393054,4.75,5.75,8,172,2023-07-07,0.625,7090.948336965269,3,0.75,0.8,Middle Aged,5694.72,1138.944,711.84,0.9555555555555556,0.125,0.0,,0.05,0.125,0.0,0.0,5,0.625,172.0,25.875,0.6,0.0,4,5,1.2,3,5.75,,7090.94833696527,886.368542120659,5.8,1.4,4.0,0 days 00:03:12.875000,0,1,0,0,78.0,0.0,0.2,1772.7370842413175,0.8,0,1088.3242666666667,0.0
298253,47.0,F,1,1,los angeles,usa,LAX,1,8,2023-01-05,2023-06-13,8,98,12.25,91.75,0,1,0,712.42,0.0,712.42,89.0525,0.0,712.42,0.25,0.0,0.0,1.0,,,4183.68105154044,2.0,7.0,8,159,2023-06-13,0.125,4183.68105154044,2,2.0,,Middle Aged,712.42,712.42,89.0525,0.8833333333333333,0.125,0.25,0.225,0.15,0.375,0.0,0.0,1,0.125,159.0,12.25,2.0,0.0,1,0,1.0,2,7.0,,4183.68105154044,522.960131442555,,,2.0,0 days 00:01:31.750000,0,0,2,1,0.0,0.0,0.0,4183.68105154044,0.0,2,629.3043333333334,0.0
299476,40.0,F,1,0,atlanta,usa,ATL,1,9,2023-01-05,2023-07-19,9,187,20.77777777777778,154.11111111111111,0,1,1,192.38,142.0,334.38,21.375555555555554,15.777777777777779,192.38,0.3333333333333333,0.0,0.0,1.0,1.0,2.0,1090.00040724776,3.0,8.0,9,195,2023-07-19,0.1111111111111111,1090.0004072477632,0,0.0,1.0,Middle Aged,334.38,334.38,37.153333333333336,1.0833333333333333,0.2222222222222222,0.2222222222222222,0.2,0.125,0.4444444444444444,0.0,0.0,1,0.1111111111111111,194.0,20.77777777777778,0.0,0.0,1,1,1.0,0,8.0,,1090.00040724776,121.111156360863,2.0,1.0,3.0,0 days 00:02:34.111111,0,0,2,2,0.0,0.0,0.0,1090.00040724776,1.0,0,362.245,0.0
306165,22.0,F,0,0,cleveland,usa,CLE,0,8,2023-01-19,2023-07-07,8,89,11.125,82.5,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,8,169,2023-07-07,0.0,0.0,0,,,Student,0.0,,0.0,0.9388888888888889,0.0,0.0,,,0.0,0.0,,0,0.0,168.0,11.125,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:01:22.500000,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,
306819,61.0,F,1,1,new york,usa,JFK,2,8,2023-01-27,2023-07-17,7,329,41.125,1061.875,1,1,1,270.16,1266.0,1536.16,33.77,158.25,135.08,0.375,0.0,0.0,1.5,1.5,2.0,737.457052207915,2.3333333333333335,8.0,8,171,2023-07-17,0.375,1474.9141044158278,1,0.3333333333333333,1.0,Senior,1536.16,768.08,192.02,0.95,0.25,0.25,0.05,0.05,0.5,0.0,0.0,2,0.25,170.0,41.125,0.5,0.5,2,2,1.5,1,8.0,10.0,1474.91410441583,184.364263051978,2.0,1.5,2.0,0 days 00:17:41.875000,1,1,1,1,0.0,0.0,1.0,737.457052207915,1.0,0,729.676,0.0
312488,32.0,M,1,0,new york,usa,JFK,1,8,2023-01-31,2023-07-09,8,76,9.5,71.0,0,1,1,407.1,0.0,407.1,50.8875,0.0,407.1,0.25,0.0,0.0,1.0,1.0,0.0,2171.53376032169,1.0,7.0,8,159,2023-07-09,0.125,2171.5337603216926,1,1.0,1.0,Young Aged,407.1,407.1,50.8875,0.8833333333333333,0.125,0.125,0.25,0.2,0.25,0.0,0.0,1,0.125,159.0,9.5,1.0,0.0,1,1,1.0,1,7.0,,2171.53376032169,271.441720040212,0.0,1.0,1.0,0 days 00:01:11,0,0,1,1,0.0,0.0,0.0,2171.53376032169,1.0,1,359.605,0.0
313724,53.0,F,0,0,tulsa,usa,TUL,5,8,2023-01-05,2023-07-15,8,351,43.875,1110.375,1,3,4,1911.3,4479.0,6390.3,238.9125,559.875,382.26,0.125,0.0,0.0,1.2,1.6,4.0,1840.519922204972,3.4,5.6,8,191,2023-07-15,0.75,9202.599611024856,4,0.8,0.8333333333333334,Middle Aged,6390.3,1278.06,798.7875,1.0611111111111111,0.125,0.125,,,0.25,0.0,0.0,5,0.625,190.0,43.875,0.8,0.2,4,5,1.2,4,5.6,3.0,9202.59961102486,1150.32495137811,4.0,1.6,3.0,0 days 00:18:30.375000,1,1,0,0,0.0,0.0,0.4,2300.649902756215,0.8,1,1356.1636666666666,0.0
316527,42.0,F,1,1,winnipeg,canada,YWG,4,8,2023-01-09,2023-07-01,8,139,17.375,130.0,0,4,4,1739.89,6403.0,8142.89,217.48625,800.375,434.9725,0.25,15.6,0.0,1.25,1.25,3.5,1940.68035144216,4.25,8.25,8,173,2023-07-01,0.5,7762.721405768636,1,0.25,1.0,Middle Aged,8142.89,2035.7225,1017.86125,0.9611111111111111,0.125,0.125,0.15,0.05,0.25,0.0,0.0,4,0.5,172.0,17.375,0.25,0.0,4,4,1.25,1,8.25,,7762.72140576864,970.34017572108,3.5,1.25,4.0,0 days 00:02:10,0,1,1,0,15.6,0.0,0.25,1940.68035144216,1.0,0,1956.555513888889,0.0
317688,42.0,F,0,1,indianapolis,usa,IND,4,8,2023-01-08,2023-07-11,8,133,16.625,124.0,0,4,4,1238.74,1749.0,2987.74,154.8425,218.625,309.685,0.375,5.1,0.0,1.0,1.0,2.25,1634.6874456759474,2.75,9.0,8,184,2023-07-11,0.5,6538.749782703794,2,0.5,1.0,Middle Aged,2987.74,746.935,373.4675,1.0222222222222221,0.125,0.25,0.24999999999999994,0.05,0.375,0.0,0.0,4,0.5,184.0,16.625,0.5,0.0,4,4,1.0,2,9.0,,6538.74978270379,817.343722837974,2.25,1.0,2.0,0 days 00:02:04,0,1,2,0,5.1,0.0,0.25,1634.6874456759474,1.0,0,763.5335555555555,0.0
322867,47.0,F,0,0,mobile,usa,BFM,1,8,2023-01-17,2023-07-08,8,82,10.25,77.0,0,1,1,173.04,1512.0,1685.04,21.63,189.0,173.04,0.375,0.0,0.0,1.0,1.0,8.0,919.997617427402,8.0,7.0,8,172,2023-07-08,0.125,919.997617427402,1,1.0,1.0,Middle Aged,1685.04,1685.04,210.63,0.9555555555555556,0.25,0.25,0.125,0.1,0.5,0.0,0.0,1,0.125,171.0,10.25,1.0,0.0,1,1,1.0,1,7.0,,919.997617427402,114.999702178425,8.0,1.0,8.0,0 days 00:01:17,0,0,2,2,0.0,0.0,0.0,919.997617427402,1.0,1,1610.1493333333333,0.0
324191,41.0,F,0,0,san diego,usa,SAN,2,8,2023-01-11,2023-05-26,8,86,10.75,80.125,0,2,2,99.74,2532.0,2631.74,12.4675,316.5,49.87,0.25,0.0,0.0,1.5,1.5,5.0,176.271345542896,6.0,10.5,8,135,2023-05-26,0.25,352.54269108579217,1,0.5,1.0,Middle Aged,2631.74,1315.87,328.9675,0.75,0.125,0.25,0.1,0.15,0.375,0.0,0.0,2,0.25,135.0,10.75,0.5,0.0,2,2,1.5,1,10.5,,352.542691085792,44.067836385724,5.0,1.5,6.0,0 days 00:01:20.125000,0,0,2,1,0.0,0.0,0.0,176.271345542896,1.0,0,986.9025,0.0
328590,56.0,F,0,0,san diego,usa,NZY,3,8,2023-01-16,2023-07-03,8,383,47.875,1085.5,1,2,2,3656.61,3565.0,7221.61,457.07625,445.625,1218.87,0.5,418.5,0.0,2.0,1.3333333333333333,3.6666666666666665,4903.903128302533,3.75,6.5,8,168,2023-07-03,0.5,14711.709384907588,1,0.25,1.3333333333333333,Middle Aged,7221.61,2407.2033333333334,902.70125,0.9333333333333333,0.375,0.25,0.1,0.15,0.625,0.0,0.0,3,0.375,167.0,47.875,0.3333333333333333,0.3333333333333333,3,2,2.0,1,6.5,3.0,14711.7093849076,1838.96367311345,3.6666666666666665,1.3333333333333333,3.0,0 days 00:18:05.500000,1,3,1,0,418.5,0.0,1.3333333333333333,4903.903128302533,1.5,0,2246.723111111111,0.0
330764,40.0,F,0,0,detroit,usa,DET,3,8,2023-01-07,2023-06-16,8,375,46.875,1061.125,1,0,2,751.04,1094.0,1845.04,93.88,136.75,250.34666666666666,0.25,0.0,0.0,2.0,0.6666666666666666,3.0,456.18408132766,1.0,6.5,8,160,2023-06-16,0.5,1368.5522439829804,2,1.0,0.6666666666666666,Middle Aged,1845.04,615.0133333333333,230.63,0.8888888888888888,0.25,0.125,,0.05,0.375,0.0,0.0,3,0.375,160.0,46.875,0.6666666666666666,0.3333333333333333,1,2,2.0,2,6.5,1.0,1368.55224398298,171.069030497873,3.0,0.6666666666666666,1.0,0 days 00:17:41.125000,1,2,0,0,0.0,0.0,1.0,1368.55224398298,0.5,2,546.6785185185186,0.0
330893,44.0,F,1,1,oklahoma city,usa,OKC,3,8,2023-01-16,2023-06-30,8,133,16.625,124.0,0,3,3,861.61,986.0,1847.61,107.70125,123.25,287.2033333333333,0.125,0.0,0.0,1.0,1.0,2.3333333333333335,1603.3546941026966,3.3333333333333335,6.333333333333333,8,165,2023-06-30,0.375,4810.064082308094,2,0.6666666666666666,1.0,Middle Aged,1847.61,615.87,230.95125,0.9166666666666666,0.125,0.0,,0.05,0.125,0.0,0.0,3,0.375,165.0,16.625,0.6666666666666666,0.0,3,3,1.0,2,6.333333333333333,,4810.06408230809,601.258010288512,2.3333333333333335,1.0,3.0,0 days 00:02:04,0,0,0,1,0.0,0.0,0.0,1603.3546941026966,1.0,0,564.5475,0.0
331039,45.0,F,1,1,london,canada,YXU,1,8,2023-01-17,2023-04-23,8,198,24.75,610.045213,1,0,0,4581.74,6688.0,11269.74,572.7175,836.0,4581.74,0.5,334.4,0.0,8.0,4.0,16.0,6384.45153477992,10.0,243.5,8,96,2023-04-23,0.25,6384.4515347799215,6,3.0,1.0,Middle Aged,11269.74,11269.74,1408.7175,0.5333333333333333,0.375,0.25,0.1,0.075,0.625,0.0,0.0,1,0.125,95.0,24.75,6.0,1.0,1,1,8.0,6,243.5,235.0,6384.45153477992,798.05644184749,16.0,4.0,10.0,0 days 00:10:10.045213,1,2,1,1,334.4,0.0,3.0,6384.45153477992,1.0,6,6010.528,0.0
334787,54.0,F,0,0,minneapolis,usa,MSP,3,8,2023-01-08,2023-07-07,8,119,14.875,110.875,0,3,3,758.17,1190.0,1948.17,94.77125,148.75,252.72333333333333,0.25,8.7225,0.0021100035367048243,1.0,1.0,2.3333333333333335,1377.95977562228,3.0,5.666666666666667,8,180,2023-07-07,0.375,4133.879326866844,2,0.6666666666666666,1.0,Middle Aged,1948.17,649.39,243.52125,1.0,0.0,0.25,0.05,,0.25,1.0903125,0.0021100035367048243,3,0.375,179.0,14.875,0.6666666666666666,0.0,3,3,1.0,2,5.666666666666667,,4133.87932686684,516.734915858356,2.3333333333333335,1.0,3.0,0 days 00:01:50.875000,1,0,1,0,0.0,8.7225,0.3333333333333333,1377.95977562228,1.0,0,649.39,0.016435125301172138
337227,36.0,F,1,0,santa ana,usa,SNA,0,8,2023-01-25,2023-04-20,8,83,10.375,77.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.125,0.0,,,,,,,,8,85,2023-04-20,0.0,0.0,0,,,Middle Aged,0.0,,0.0,0.4722222222222222,0.125,0.0,,0.05,0.125,0.0,,0,0.0,85.0,10.375,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:01:17,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,,
338086,41.0,F,0,1,washington,usa,IAD,2,8,2023-01-14,2023-06-21,8,137,17.125,128.5,0,2,2,981.69,228.0,1209.69,122.71125,28.5,490.845,0.25,0.0,0.0,1.0,1.0,1.5,2658.554844024915,2.5,7.5,8,158,2023-06-21,0.25,5317.10968804983,1,0.5,1.0,Middle Aged,1209.69,604.845,151.21125,0.8777777777777778,0.125,0.125,0.3,0.2,0.25,0.0,0.0,2,0.25,157.0,17.125,0.5,0.0,2,2,1.0,1,7.5,,5317.10968804983,664.638711006229,1.5,1.0,2.0,0 days 00:02:08.500000,0,1,1,0,0.0,0.0,0.5,2658.554844024915,1.0,0,530.9195,0.0
340166,52.0,M,1,1,san francisco,usa,SFO,1,8,2023-01-10,2023-06-20,8,88,11.0,81.625,0,0,1,0.0,474.0,474.0,0.0,59.25,0.0,0.25,0.0,,,1.0,2.0,0.0,,,8,161,2023-06-20,0.125,0.0,0,,0.0,Middle Aged,474.0,474.0,59.25,0.8944444444444445,0.125,0.125,0.1,0.1,0.25,0.0,,1,0.125,160.0,11.0,0.0,0.0,0,1,0.0,0,,,0.0,0.0,2.0,1.0,0.0,0 days 00:01:21.625000,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,423.96666666666664,
343928,66.0,F,1,0,el paso,usa,BIF,2,8,2023-01-18,2023-07-19,8,122,15.25,112.75,0,2,1,5550.62,464.0,6014.62,693.8275,58.0,2775.31,0.375,1021.88,0.04548521237705446,1.5,0.5,2.0,11233.1013377383,8.0,171.0,8,182,2023-07-19,0.25,22466.20267547655,1,0.5,2.0,Senior,6014.62,3007.31,751.8275,1.011111111111111,0.125,0.25,0.29999999999999993,0.1,0.375,127.735,0.04548521237705446,2,0.25,182.0,15.25,0.5,0.0,2,1,1.5,1,171.0,,22466.2026754766,2808.27533443457,2.0,0.5,8.0,0 days 00:01:52.750000,1,0,1,1,0.0,2043.76,0.5,11233.1013377383,2.0,0,3040.7245555555555,0.35429095343355055
347778,50.0,F,0,0,las vegas,usa,LSV,5,9,2023-01-31,2023-06-23,9,162,18.0,133.33333333333334,0,5,4,4233.69,6179.0,10412.69,470.41,686.5555555555555,846.738,0.2222222222222222,0.0,0.0,1.6,1.4,2.6,2557.1706544266,3.0,6.4,9,143,2023-06-23,0.5555555555555556,12785.853272132965,5,1.0,1.25,Middle Aged,10412.69,2082.538,1156.9655555555555,0.7944444444444444,0.0,0.2222222222222222,0.15,,0.2222222222222222,0.0,0.0,5,0.5555555555555556,142.0,18.0,1.0,0.0,5,4,1.6,5,6.4,,12785.853272133,1420.65036357033,2.6,1.4,3.0,0 days 00:02:13.333333,0,0,2,0,0.0,0.0,0.0,2557.1706544266,1.25,1,1654.4607444444443,0.0
348817,29.0,F,0,0,calgary,canada,YYC,4,8,2023-01-10,2023-06-03,8,125,15.625,116.0,0,3,4,1374.62,3433.0,4807.62,171.8275,429.125,343.655,0.125,0.0,0.0,0.75,1.0,3.0,1892.151050171325,3.3333333333333335,6.0,8,144,2023-06-03,0.5,7568.604200685304,2,0.6666666666666666,0.75,Young Aged,4807.62,1201.905,600.9525,0.8,0.0,0.125,0.05,,0.125,0.0,0.0,4,0.5,143.0,15.625,0.5,0.0,3,4,0.75,2,6.0,,7568.6042006853,946.075525085663,3.0,1.0,3.0,0 days 00:01:56,0,0,1,0,0.0,0.0,0.0,2522.8680668951,0.75,0,961.524,0.0
349132,50.0,F,0,0,cincinnati,usa,CVG,2,8,2023-01-25,2023-07-08,8,115,14.375,107.75,0,1,2,226.36,2904.0,3130.36,28.295,363.0,113.18,0.125,193.9,0.0,0.5,1.0,6.0,604.302470514515,5.0,6.0,8,164,2023-07-08,0.25,1208.6049410290257,0,0.0,0.5,Middle Aged,3130.36,1565.18,391.295,0.9111111111111111,0.125,0.0,,0.1,0.125,0.0,0.0,2,0.25,163.0,14.375,0.0,0.0,1,2,0.5,0,6.0,,1208.60494102903,151.075617628628,6.0,1.0,5.0,0 days 00:01:47.750000,0,1,0,0,193.9,0.0,0.5,1208.60494102903,0.5,0,1426.052888888889,0.0
350648,19.0,F,0,0,lincoln,usa,LNK,1,8,2023-01-16,2023-07-08,8,295,36.875,807.18696225,1,0,0,424.36,1480.0,1904.36,53.045,185.0,424.36,0.375,0.0,0.0,2.0,2.0,8.0,2530.73642272938,4.0,4.5,8,173,2023-07-08,0.25,2530.736422729382,0,0.0,1.0,Student,1904.36,1904.36,238.045,0.9611111111111111,0.25,0.375,0.175,0.1,0.625,0.0,0.0,1,0.125,173.0,36.875,0.0,1.0,1,1,2.0,0,4.5,1.0,2530.73642272938,316.342052841173,8.0,2.0,4.0,0 days 00:13:27.186962,1,1,2,1,0.0,0.0,2.0,2530.73642272938,1.0,0,1830.3015555555555,0.0
353271,27.0,F,0,1,milwaukee,usa,MKE,1,8,2023-01-10,2023-07-08,8,84,10.5,78.875,0,1,1,408.4,0.0,408.4,51.05,0.0,408.4,0.25,0.0,0.0,2.0,2.0,0.0,1177.31691456526,1.0,6.0,8,179,2023-07-08,0.125,1177.3169145652591,0,0.0,1.0,Young Aged,408.4,408.4,51.05,0.9944444444444445,0.125,0.125,0.15,0.15,0.25,0.0,0.0,1,0.125,178.0,10.5,0.0,0.0,1,1,2.0,0,6.0,,1177.31691456526,147.164614320657,0.0,2.0,1.0,0 days 00:01:18.875000,0,0,1,1,0.0,0.0,0.0,1177.31691456526,1.0,0,406.1311111111111,0.0
353694,41.0,F,0,1,new york,usa,LGA,2,8,2023-01-15,2023-07-05,8,100,12.5,92.5,0,2,2,461.37,1775.0,2236.37,57.67125,221.875,230.685,0.375,0.0,0.0,1.5,1.5,5.0,1336.32601700837,6.0,8.0,8,171,2023-07-05,0.25,2672.65203401674,1,0.5,1.0,Middle Aged,2236.37,1118.185,279.54625,0.95,0.0,0.375,0.08333333333333333,,0.375,0.0,0.0,2,0.25,171.0,12.5,0.5,0.0,2,2,1.5,1,8.0,,2672.65203401674,334.081504252092,5.0,1.5,6.0,0 days 00:01:32.500000,0,0,3,0,0.0,0.0,0.0,1336.32601700837,1.0,0,1062.27575,0.0
354050,51.0,F,0,0,detroit,usa,DET,5,8,2023-01-27,2023-07-04,8,172,21.5,159.125,0,5,5,1957.88,3107.0,5064.88,244.735,388.375,391.576,0.25,88.504,0.002780955402995558,1.2,1.2,2.8,2093.0936158595,3.5,8.6,8,158,2023-07-04,0.625,10465.468079297527,1,0.2,1.0,Middle Aged,5064.88,1012.976,633.11,0.8777777777777778,0.125,0.125,0.05,0.05,0.25,3.638,0.002780955402995558,5,0.625,158.0,21.5,0.2,0.0,5,5,1.2,1,8.6,,10465.4680792975,1308.18350991219,2.8,1.2,3.0,0 days 00:02:39.125000,1,1,0,0,59.4,29.104,0.4,2093.0936158595,1.0,0,889.1678222222222,0.02166126724914468
354260,50.0,F,0,0,providence,usa,PVD,2,8,2023-01-13,2023-04-03,8,116,14.5,107.875,0,2,1,1165.01,780.0,1945.01,145.62625,97.5,582.505,0.25,0.0,0.0,1.0,0.5,1.5,3215.735057728185,2.5,11.5,8,80,2023-04-03,0.25,6431.47011545637,2,1.0,2.0,Middle Aged,1945.01,972.505,243.12625,0.4444444444444444,0.0,0.25,0.15,,0.25,0.0,0.0,2,0.25,80.0,14.5,1.0,0.0,2,1,1.0,2,11.5,,6431.47011545637,803.933764432046,1.5,0.5,2.0,0 days 00:01:47.875000,0,0,2,0,0.0,0.0,0.0,3215.735057728185,2.0,1,432.22444444444443,0.0
354311,47.0,F,1,0,tucson,usa,DMA,2,8,2023-01-08,2023-04-12,8,98,12.25,92.0,0,2,1,1072.89,388.0,1460.89,134.11125,48.5,536.445,0.125,0.0,0.0,1.0,0.5,2.0,3238.713141552175,2.5,7.5,8,94,2023-04-12,0.25,6477.426283104351,1,0.5,2.0,Middle Aged,1460.89,730.445,182.61125,0.5222222222222223,0.0,0.125,0.1,,0.125,0.0,0.0,2,0.25,93.0,12.25,0.5,0.0,2,1,1.0,1,7.5,,6477.42628310435,809.678285388044,2.0,0.5,2.0,0 days 00:01:32,0,0,1,0,0.0,0.0,0.0,3238.713141552175,2.0,0,381.4546111111111,0.0
